ID,PRE,MID,SEMI,FINAL,AVERAGE,REMARKS
6123,0,0,0,0,0,NONE
6124,0,0,0,0,0,NONE
6125,0,0,0,0,0,NONE
6126,0,0,0,0,0,NONE
6127,0,0,0,0,0,NONE
6128,0,0,0,0,0,NONE
6129,0,0,0,0,0,NONE
6130,0,0,0,0,0,NONE
6131,0,0,0,0,0,NONE
6132,0,0,0,0,0,NONE
6133,0,0,0,0,0,NONE
6134,0,0,0,0,0,NONE
6135,0,0,0,0,0,NONE
6136,0,0,0,0,0,NONE
6137,0,0,0,0,0,NONE
6138,0,0,0,0,0,NONE
6139,0,0,0,0,0,NONE
6140,0,0,0,0,0,NONE
6141,0,0,0,0,0,NONE
6142,0,0,0,0,0,NONE
6143,0,0,0,0,0,NONE
6144,0,0,0,0,0,NONE
6145,0,0,0,0,0,NONE
6146,0,0,0,0,0,NONE
6147,0,0,0,0,0,NONE
6148,0,0,0,0,0,NONE
6149,0,0,0,0,0,NONE
6150,0,0,0,0,0,NONE
6151,0,0,0,0,0,NONE
6152,0,0,0,0,0,NONE
6153,0,0,0,0,0,NONE
6154,0,0,0,0,0,NONE
6155,0,0,0,0,0,NONE
6156,0,0,0,0,0,NONE
6157,0,0,0,0,0,NONE
6158,0,0,0,0,0,NONE
6159,0,0,0,0,0,NONE
6160,0,0,0,0,0,NONE
6161,0,0,0,0,0,NONE
6162,0,0,0,0,0,NONE
6163,0,0,0,0,0,NONE
6164,0,0,0,0,0,NONE
6165,0,0,0,0,0,NONE
6166,0,0,0,0,0,NONE
6167,0,0,0,0,0,NONE
6168,0,0,0,0,0,NONE
6169,0,0,0,0,0,NONE
6170,0,0,0,0,0,NONE
6171,0,0,0,0,0,NONE
6172,0,0,0,0,0,NONE
6173,0,0,0,0,0,NONE
6174,0,0,0,0,0,NONE
6175,0,0,0,0,0,NONE
6176,0,0,0,0,0,NONE
6177,0,0,0,0,0,NONE
6178,0,0,0,0,0,NONE
6179,0,0,0,0,0,NONE
6180,0,0,0,0,0,NONE
6181,0,0,0,0,0,NONE
6182,0,0,0,0,0,NONE
6183,0,0,0,0,0,NONE
6184,0,0,0,0,0,NONE
6185,0,0,0,0,0,NONE
6186,0,0,0,0,0,NONE
6187,0,0,0,0,0,NONE
6188,0,0,0,0,0,NONE
6189,0,0,0,0,0,NONE
6190,0,0,0,0,0,NONE
6191,0,0,0,0,0,NONE
6192,0,0,0,0,0,NONE
6193,0,0,0,0,0,NONE
6194,0,0,0,0,0,NONE
6195,0,0,0,0,0,NONE
6196,0,0,0,0,0,NONE
6197,0,0,0,0,0,NONE
6198,0,0,0,0,0,NONE
6199,0,0,0,0,0,NONE
6200,0,0,0,0,0,NONE
6201,0,0,0,0,0,NONE
6202,0,0,0,0,0,NONE
6203,0,0,0,0,0,NONE
6204,0,0,0,0,0,NONE
6205,0,0,0,0,0,NONE
6206,0,0,0,0,0,NONE
6207,0,0,0,0,0,NONE
6208,0,0,0,0,0,NONE
6209,0,0,0,0,0,NONE
6210,0,0,0,0,0,NONE
6211,0,0,0,0,0,NONE
6212,0,0,0,0,0,NONE
6213,0,0,0,0,0,NONE
6214,0,0,0,0,0,NONE
6215,0,0,0,0,0,NONE
6216,0,0,0,0,0,NONE
6217,0,0,0,0,0,NONE
6218,0,0,0,0,0,NONE
6219,0,0,0,0,0,NONE
6220,0,0,0,0,0,NONE
6221,0,0,0,0,0,NONE
6222,0,0,0,0,0,NONE
6223,0,0,0,0,0,NONE
6224,0,0,0,0,0,NONE
6225,0,0,0,0,0,NONE
6226,0,0,0,0,0,NONE
6227,0,0,0,0,0,NONE
6228,0,0,0,0,0,NONE
6229,0,0,0,0,0,NONE
6230,0,0,0,0,0,NONE
6231,0,0,0,0,0,NONE
6232,0,0,0,0,0,NONE
6233,0,0,0,0,0,NONE
6234,0,0,0,0,0,NONE
6235,0,0,0,0,0,NONE
6236,0,0,0,0,0,NONE
6237,0,0,0,0,0,NONE
6238,0,0,0,0,0,NONE
6239,0,0,0,0,0,NONE
6240,0,0,0,0,0,NONE
6241,0,0,0,0,0,NONE
6242,0,0,0,0,0,NONE
6243,0,0,0,0,0,NONE
6244,0,0,0,0,0,NONE
6245,0,0,0,0,0,NONE
6246,0,0,0,0,0,NONE
6247,0,0,0,0,0,NONE
6248,0,0,0,0,0,NONE
6249,0,0,0,0,0,NONE
6250,0,0,0,0,0,NONE
6251,0,0,0,0,0,NONE
6252,0,0,0,0,0,NONE
6253,0,0,0,0,0,NONE
6254,0,0,0,0,0,NONE
6255,0,0,0,0,0,NONE
6256,0,0,0,0,0,NONE
6257,0,0,0,0,0,NONE
6258,0,0,0,0,0,NONE
6259,0,0,0,0,0,NONE
6260,0,0,0,0,0,NONE
6261,0,0,0,0,0,NONE
6262,0,0,0,0,0,NONE
6263,0,0,0,0,0,NONE
6264,0,0,0,0,0,NONE
6265,0,0,0,0,0,NONE
6266,0,0,0,0,0,NONE
6267,0,0,0,0,0,NONE
6268,0,0,0,0,0,NONE
6269,0,0,0,0,0,NONE
6270,0,0,0,0,0,NONE
6271,0,0,0,0,0,NONE
6272,0,0,0,0,0,NONE
6273,0,0,0,0,0,NONE
6274,0,0,0,0,0,NONE
6275,0,0,0,0,0,NONE
6276,0,0,0,0,0,NONE
6277,0,0,0,0,0,NONE
6278,0,0,0,0,0,NONE
6279,0,0,0,0,0,NONE
6280,0,0,0,0,0,NONE
6281,0,0,0,0,0,NONE
6282,0,0,0,0,0,NONE
6283,0,0,0,0,0,NONE
6284,0,0,0,0,0,NONE
6285,0,0,0,0,0,NONE
6286,0,0,0,0,0,NONE
6287,0,0,0,0,0,NONE
6288,0,0,0,0,0,NONE
6289,0,0,0,0,0,NONE
6290,0,0,0,0,0,NONE
6291,0,0,0,0,0,NONE
6292,0,0,0,0,0,NONE
6293,0,0,0,0,0,NONE
6294,0,0,0,0,0,NONE
6295,0,0,0,0,0,NONE
6296,0,0,0,0,0,NONE
6297,0,0,0,0,0,NONE
6298,0,0,0,0,0,NONE
6299,0,0,0,0,0,NONE
6300,0,0,0,0,0,NONE
6301,0,0,0,0,0,NONE
6302,0,0,0,0,0,NONE
6303,0,0,0,0,0,NONE
6304,0,0,0,0,0,NONE
6305,0,0,0,0,0,NONE
6306,0,0,0,0,0,NONE
6307,0,0,0,0,0,NONE
6308,0,0,0,0,0,NONE
6309,0,0,0,0,0,NONE
6310,0,0,0,0,0,NONE
6311,0,0,0,0,0,NONE
6312,0,0,0,0,0,NONE
6313,0,0,0,0,0,NONE
6314,0,0,0,0,0,NONE
6315,0,0,0,0,0,NONE
6316,0,0,0,0,0,NONE
6317,0,0,0,0,0,NONE
6318,0,0,0,0,0,NONE
6319,0,0,0,0,0,NONE
6320,0,0,0,0,0,NONE
6321,0,0,0,0,0,NONE
6322,0,0,0,0,0,NONE
6323,0,0,0,0,0,NONE
6324,0,0,0,0,0,NONE
6325,0,0,0,0,0,NONE
6326,0,0,0,0,0,NONE
6327,0,0,0,0,0,NONE
6328,0,0,0,0,0,NONE
6329,0,0,0,0,0,NONE
6330,0,0,0,0,0,NONE
6331,0,0,0,0,0,NONE
6332,0,0,0,0,0,NONE
6333,0,0,0,0,0,NONE
6334,0,0,0,0,0,NONE
6335,0,0,0,0,0,NONE
6336,0,0,0,0,0,NONE
6337,0,0,0,0,0,NONE
6338,0,0,0,0,0,NONE
6339,0,0,0,0,0,NONE
6340,0,0,0,0,0,NONE
6341,0,0,0,0,0,NONE
6342,0,0,0,0,0,NONE
6343,0,0,0,0,0,NONE
6344,0,0,0,0,0,NONE
6345,0,0,0,0,0,NONE
6346,0,0,0,0,0,NONE
6347,0,0,0,0,0,NONE
6348,0,0,0,0,0,NONE
6349,0,0,0,0,0,NONE
6350,0,0,0,0,0,NONE
6351,0,0,0,0,0,NONE
6352,0,0,0,0,0,NONE
6353,0,0,0,0,0,NONE
6354,0,0,0,0,0,NONE
6355,0,0,0,0,0,NONE
6356,0,0,0,0,0,NONE
6357,0,0,0,0,0,NONE
6358,0,0,0,0,0,NONE
6359,0,0,0,0,0,NONE
6360,0,0,0,0,0,NONE
6361,0,0,0,0,0,NONE
6362,0,0,0,0,0,NONE
6363,0,0,0,0,0,NONE
6364,0,0,0,0,0,NONE
6365,0,0,0,0,0,NONE
6366,0,0,0,0,0,NONE
6367,0,0,0,0,0,NONE
6368,0,0,0,0,0,NONE
6369,0,0,0,0,0,NONE
6370,0,0,0,0,0,NONE
6371,0,0,0,0,0,NONE
6372,0,0,0,0,0,NONE
6373,0,0,0,0,0,NONE
6374,0,0,0,0,0,NONE
6375,0,0,0,0,0,NONE
6376,0,0,0,0,0,NONE
6377,0,0,0,0,0,NONE
6378,0,0,0,0,0,NONE
6379,0,0,0,0,0,NONE
6380,0,0,0,0,0,NONE
6381,0,0,0,0,0,NONE
6382,0,0,0,0,0,NONE
6383,0,0,0,0,0,NONE
6384,0,0,0,0,0,NONE
6385,0,0,0,0,0,NONE
6386,0,0,0,0,0,NONE
6387,0,0,0,0,0,NONE
6388,0,0,0,0,0,NONE
6389,0,0,0,0,0,NONE
6390,0,0,0,0,0,NONE
6391,0,0,0,0,0,NONE
6392,0,0,0,0,0,NONE
6393,0,0,0,0,0,NONE
6394,0,0,0,0,0,NONE
6395,0,0,0,0,0,NONE
6396,0,0,0,0,0,NONE
6397,0,0,0,0,0,NONE
6398,0,0,0,0,0,NONE
6399,0,0,0,0,0,NONE
6400,0,0,0,0,0,NONE
6401,0,0,0,0,0,NONE
6402,0,0,0,0,0,NONE
6403,0,0,0,0,0,NONE
6404,0,0,0,0,0,NONE
6405,0,0,0,0,0,NONE
6406,0,0,0,0,0,NONE
6407,0,0,0,0,0,NONE
6408,0,0,0,0,0,NONE
6409,0,0,0,0,0,NONE
6410,0,0,0,0,0,NONE
6411,0,0,0,0,0,NONE
6412,0,0,0,0,0,NONE
6413,0,0,0,0,0,NONE
6414,0,0,0,0,0,NONE
6415,0,0,0,0,0,NONE
6416,0,0,0,0,0,NONE
6417,0,0,0,0,0,NONE
6418,0,0,0,0,0,NONE
6419,0,0,0,0,0,NONE
6420,0,0,0,0,0,NONE
6421,0,0,0,0,0,NONE
6422,0,0,0,0,0,NONE
6423,0,0,0,0,0,NONE
6424,0,0,0,0,0,NONE
6425,0,0,0,0,0,NONE
6426,0,0,0,0,0,NONE
6427,0,0,0,0,0,NONE
6428,0,0,0,0,0,NONE
6429,0,0,0,0,0,NONE
6430,0,0,0,0,0,NONE
6431,0,0,0,0,0,NONE
6432,0,0,0,0,0,NONE
6433,0,0,0,0,0,NONE
6434,0,0,0,0,0,NONE
6435,0,0,0,0,0,NONE
6436,0,0,0,0,0,NONE
6437,0,0,0,0,0,NONE
6438,0,0,0,0,0,NONE
6439,0,0,0,0,0,NONE
6440,0,0,0,0,0,NONE
6441,0,0,0,0,0,NONE
6442,0,0,0,0,0,NONE
6443,0,0,0,0,0,NONE
6444,0,0,0,0,0,NONE
6445,0,0,0,0,0,NONE
6446,0,0,0,0,0,NONE
6447,0,0,0,0,0,NONE
6448,0,0,0,0,0,NONE
6449,0,0,0,0,0,NONE
6450,0,0,0,0,0,NONE
6451,0,0,0,0,0,NONE
6452,0,0,0,0,0,NONE
6453,0,0,0,0,0,NONE
6454,0,0,0,0,0,NONE
6455,0,0,0,0,0,NONE
6456,0,0,0,0,0,NONE
6457,0,0,0,0,0,NONE
6458,0,0,0,0,0,NONE
6459,0,0,0,0,0,NONE
6460,0,0,0,0,0,NONE
6461,0,0,0,0,0,NONE
6462,0,0,0,0,0,NONE
6463,0,0,0,0,0,NONE
6464,0,0,0,0,0,NONE
6465,0,0,0,0,0,NONE
6466,0,0,0,0,0,NONE
6467,0,0,0,0,0,NONE
6468,0,0,0,0,0,NONE
6469,0,0,0,0,0,NONE
6470,0,0,0,0,0,NONE
6471,0,0,0,0,0,NONE
6472,0,0,0,0,0,NONE
6473,0,0,0,0,0,NONE
6474,0,0,0,0,0,NONE
6475,0,0,0,0,0,NONE
6476,0,0,0,0,0,NONE
6477,0,0,0,0,0,NONE
6478,0,0,0,0,0,NONE
6479,0,0,0,0,0,NONE
6480,0,0,0,0,0,NONE
6481,0,0,0,0,0,NONE
6482,0,0,0,0,0,NONE
6483,0,0,0,0,0,NONE
6484,0,0,0,0,0,NONE
6485,0,0,0,0,0,NONE
6486,0,0,0,0,0,NONE
6487,0,0,0,0,0,NONE
6488,0,0,0,0,0,NONE
6489,0,0,0,0,0,NONE
6490,0,0,0,0,0,NONE
6491,0,0,0,0,0,NONE
6492,0,0,0,0,0,NONE
6493,0,0,0,0,0,NONE
6494,0,0,0,0,0,NONE
6495,0,0,0,0,0,NONE
6496,0,0,0,0,0,NONE
6497,0,0,0,0,0,NONE
6498,0,0,0,0,0,NONE
6499,0,0,0,0,0,NONE
6500,0,0,0,0,0,NONE
6501,0,0,0,0,0,NONE
6502,0,0,0,0,0,NONE
6503,0,0,0,0,0,NONE
6504,0,0,0,0,0,NONE
6505,0,0,0,0,0,NONE
6506,0,0,0,0,0,NONE
6507,0,0,0,0,0,NONE
6508,0,0,0,0,0,NONE
6509,0,0,0,0,0,NONE
6510,0,0,0,0,0,NONE
6511,0,0,0,0,0,NONE
6512,0,0,0,0,0,NONE
6513,0,0,0,0,0,NONE
6514,0,0,0,0,0,NONE
6515,0,0,0,0,0,NONE
6516,0,0,0,0,0,NONE
6517,0,0,0,0,0,NONE
6518,0,0,0,0,0,NONE
6519,0,0,0,0,0,NONE
6520,0,0,0,0,0,NONE
6521,0,0,0,0,0,NONE
6522,0,0,0,0,0,NONE
6523,0,0,0,0,0,NONE
6524,0,0,0,0,0,NONE
6525,0,0,0,0,0,NONE
6526,0,0,0,0,0,NONE
6527,0,0,0,0,0,NONE
6528,0,0,0,0,0,NONE
6529,0,0,0,0,0,NONE
6530,0,0,0,0,0,NONE
6531,0,0,0,0,0,NONE
6532,0,0,0,0,0,NONE
6533,0,0,0,0,0,NONE
6534,0,0,0,0,0,NONE
6535,0,0,0,0,0,NONE
6536,0,0,0,0,0,NONE
6537,0,0,0,0,0,NONE
6538,0,0,0,0,0,NONE
6539,0,0,0,0,0,NONE
6540,0,0,0,0,0,NONE
6541,0,0,0,0,0,NONE
6542,0,0,0,0,0,NONE
6543,0,0,0,0,0,NONE
6544,0,0,0,0,0,NONE
6545,0,0,0,0,0,NONE
6546,0,0,0,0,0,NONE
6547,0,0,0,0,0,NONE
6548,0,0,0,0,0,NONE
6549,0,0,0,0,0,NONE
6550,0,0,0,0,0,NONE
6551,0,0,0,0,0,NONE
6552,0,0,0,0,0,NONE
6553,0,0,0,0,0,NONE
6554,0,0,0,0,0,NONE
6555,0,0,0,0,0,NONE
6556,0,0,0,0,0,NONE
6557,0,0,0,0,0,NONE
6558,0,0,0,0,0,NONE
6559,0,0,0,0,0,NONE
6560,0,0,0,0,0,NONE
6561,0,0,0,0,0,NONE
6562,0,0,0,0,0,NONE
6563,0,0,0,0,0,NONE
6564,0,0,0,0,0,NONE
6565,0,0,0,0,0,NONE
6566,0,0,0,0,0,NONE
6567,0,0,0,0,0,NONE
6568,0,0,0,0,0,NONE
6569,0,0,0,0,0,NONE
6570,0,0,0,0,0,NONE
6571,0,0,0,0,0,NONE
6572,0,0,0,0,0,NONE
6573,0,0,0,0,0,NONE
6574,0,0,0,0,0,NONE
6575,0,0,0,0,0,NONE
6576,0,0,0,0,0,NONE
6577,0,0,0,0,0,NONE
6578,0,0,0,0,0,NONE
6579,0,0,0,0,0,NONE
6580,0,0,0,0,0,NONE
6581,0,0,0,0,0,NONE
6582,0,0,0,0,0,NONE
6583,0,0,0,0,0,NONE
6584,0,0,0,0,0,NONE
6585,0,0,0,0,0,NONE
6586,0,0,0,0,0,NONE
6587,0,0,0,0,0,NONE
6588,0,0,0,0,0,NONE
6589,0,0,0,0,0,NONE
6590,0,0,0,0,0,NONE
6591,0,0,0,0,0,NONE
6592,0,0,0,0,0,NONE
6593,0,0,0,0,0,NONE
6594,0,0,0,0,0,NONE
6595,0,0,0,0,0,NONE
6596,0,0,0,0,0,NONE
6597,0,0,0,0,0,NONE
6598,0,0,0,0,0,NONE
6599,0,0,0,0,0,NONE
6600,0,0,0,0,0,NONE
6601,0,0,0,0,0,NONE
6602,0,0,0,0,0,NONE
6603,0,0,0,0,0,NONE
6604,0,0,0,0,0,NONE
6605,0,0,0,0,0,NONE
6606,0,0,0,0,0,NONE
6607,0,0,0,0,0,NONE
6608,0,0,0,0,0,NONE
6609,0,0,0,0,0,NONE
6610,0,0,0,0,0,NONE
6611,0,0,0,0,0,NONE
6612,0,0,0,0,0,NONE
6613,0,0,0,0,0,NONE
6614,0,0,0,0,0,NONE
6615,0,0,0,0,0,NONE
6616,0,0,0,0,0,NONE
6617,0,0,0,0,0,NONE
6618,0,0,0,0,0,NONE
6619,0,0,0,0,0,NONE
6620,0,0,0,0,0,NONE
6621,0,0,0,0,0,NONE
6622,0,0,0,0,0,NONE
6623,0,0,0,0,0,NONE
6624,0,0,0,0,0,NONE
6625,0,0,0,0,0,NONE
6626,0,0,0,0,0,NONE
6627,0,0,0,0,0,NONE
6628,0,0,0,0,0,NONE
6629,0,0,0,0,0,NONE
6630,0,0,0,0,0,NONE
6631,0,0,0,0,0,NONE
6632,0,0,0,0,0,NONE
6633,0,0,0,0,0,NONE
6634,0,0,0,0,0,NONE
6635,0,0,0,0,0,NONE
6636,0,0,0,0,0,NONE
6637,0,0,0,0,0,NONE
6638,0,0,0,0,0,NONE
6639,0,0,0,0,0,NONE
6640,0,0,0,0,0,NONE
6641,0,0,0,0,0,NONE
6642,0,0,0,0,0,NONE
6643,0,0,0,0,0,NONE
6644,0,0,0,0,0,NONE
6645,0,0,0,0,0,NONE
6646,0,0,0,0,0,NONE
6647,0,0,0,0,0,NONE
6648,0,0,0,0,0,NONE
6649,0,0,0,0,0,NONE
6650,0,0,0,0,0,NONE
6651,0,0,0,0,0,NONE
6652,0,0,0,0,0,NONE
6653,0,0,0,0,0,NONE
6654,0,0,0,0,0,NONE
6655,0,0,0,0,0,NONE
6656,0,0,0,0,0,NONE
6657,0,0,0,0,0,NONE
6658,0,0,0,0,0,NONE
6659,0,0,0,0,0,NONE
6660,0,0,0,0,0,NONE
6661,0,0,0,0,0,NONE
6662,0,0,0,0,0,NONE
6663,0,0,0,0,0,NONE
6664,0,0,0,0,0,NONE
6665,0,0,0,0,0,NONE
6666,0,0,0,0,0,NONE
6667,0,0,0,0,0,NONE
6668,0,0,0,0,0,NONE
6669,0,0,0,0,0,NONE
6670,0,0,0,0,0,NONE
6671,0,0,0,0,0,NONE
6672,0,0,0,0,0,NONE
6673,0,0,0,0,0,NONE
6674,0,0,0,0,0,NONE
6675,0,0,0,0,0,NONE
6676,0,0,0,0,0,NONE
6677,0,0,0,0,0,NONE
6678,0,0,0,0,0,NONE
6679,0,0,0,0,0,NONE
6680,0,0,0,0,0,NONE
6681,0,0,0,0,0,NONE
6682,0,0,0,0,0,NONE
6683,0,0,0,0,0,NONE
6684,0,0,0,0,0,NONE
6685,0,0,0,0,0,NONE
6686,0,0,0,0,0,NONE
6687,0,0,0,0,0,NONE
6688,0,0,0,0,0,NONE
6689,0,0,0,0,0,NONE
6690,0,0,0,0,0,NONE
6691,0,0,0,0,0,NONE
6692,0,0,0,0,0,NONE
6693,0,0,0,0,0,NONE
6694,0,0,0,0,0,NONE
6695,0,0,0,0,0,NONE
6696,0,0,0,0,0,NONE
6697,0,0,0,0,0,NONE
6698,0,0,0,0,0,NONE
6699,0,0,0,0,0,NONE
6700,0,0,0,0,0,NONE
6701,0,0,0,0,0,NONE
6702,0,0,0,0,0,NONE
6703,0,0,0,0,0,NONE
6704,0,0,0,0,0,NONE
6705,0,0,0,0,0,NONE
6706,0,0,0,0,0,NONE
6707,0,0,0,0,0,NONE
6708,0,0,0,0,0,NONE
6709,0,0,0,0,0,NONE
6710,0,0,0,0,0,NONE
6711,0,0,0,0,0,NONE
6712,0,0,0,0,0,NONE
6713,0,0,0,0,0,NONE
6714,0,0,0,0,0,NONE
6715,0,0,0,0,0,NONE
6716,0,0,0,0,0,NONE
6717,0,0,0,0,0,NONE
6718,0,0,0,0,0,NONE
6719,0,0,0,0,0,NONE
6720,0,0,0,0,0,NONE
6721,0,0,0,0,0,NONE
6722,0,0,0,0,0,NONE
6723,0,0,0,0,0,NONE
6724,0,0,0,0,0,NONE
6725,0,0,0,0,0,NONE
6726,0,0,0,0,0,NONE
6727,0,0,0,0,0,NONE
6728,0,0,0,0,0,NONE
6729,0,0,0,0,0,NONE
6730,0,0,0,0,0,NONE
6731,0,0,0,0,0,NONE
6732,0,0,0,0,0,NONE
6733,0,0,0,0,0,NONE
6734,0,0,0,0,0,NONE
6735,0,0,0,0,0,NONE
6736,0,0,0,0,0,NONE
6737,0,0,0,0,0,NONE
6738,0,0,0,0,0,NONE
6739,0,0,0,0,0,NONE
6740,0,0,0,0,0,NONE
6741,0,0,0,0,0,NONE
6742,0,0,0,0,0,NONE
6743,0,0,0,0,0,NONE
6744,0,0,0,0,0,NONE
6745,0,0,0,0,0,NONE
6746,0,0,0,0,0,NONE
6747,0,0,0,0,0,NONE
6748,0,0,0,0,0,NONE
6749,0,0,0,0,0,NONE
6750,0,0,0,0,0,NONE
6751,0,0,0,0,0,NONE
6752,0,0,0,0,0,NONE
6753,0,0,0,0,0,NONE
6754,0,0,0,0,0,NONE
6755,0,0,0,0,0,NONE
6756,0,0,0,0,0,NONE
6757,0,0,0,0,0,NONE
6758,0,0,0,0,0,NONE
6759,0,0,0,0,0,NONE
6760,0,0,0,0,0,NONE
6761,0,0,0,0,0,NONE
6762,0,0,0,0,0,NONE
6763,0,0,0,0,0,NONE
6764,0,0,0,0,0,NONE
6765,0,0,0,0,0,NONE
6766,0,0,0,0,0,NONE
6767,0,0,0,0,0,NONE
6768,0,0,0,0,0,NONE
6769,0,0,0,0,0,NONE
6770,0,0,0,0,0,NONE
6771,0,0,0,0,0,NONE
6772,0,0,0,0,0,NONE
6773,0,0,0,0,0,NONE
6774,0,0,0,0,0,NONE
6775,0,0,0,0,0,NONE
6776,0,0,0,0,0,NONE
6777,0,0,0,0,0,NONE
6778,0,0,0,0,0,NONE
6779,0,0,0,0,0,NONE
6780,0,0,0,0,0,NONE
6781,0,0,0,0,0,NONE
6782,0,0,0,0,0,NONE
6783,0,0,0,0,0,NONE
6784,0,0,0,0,0,NONE
6785,0,0,0,0,0,NONE
6786,0,0,0,0,0,NONE
6787,0,0,0,0,0,NONE
6788,0,0,0,0,0,NONE
6789,0,0,0,0,0,NONE
6790,0,0,0,0,0,NONE
6791,0,0,0,0,0,NONE
6792,0,0,0,0,0,NONE
6793,0,0,0,0,0,NONE
6794,0,0,0,0,0,NONE
6795,0,0,0,0,0,NONE
6796,0,0,0,0,0,NONE
6797,0,0,0,0,0,NONE
6798,0,0,0,0,0,NONE
6799,0,0,0,0,0,NONE
6800,0,0,0,0,0,NONE
6801,0,0,0,0,0,NONE
6802,0,0,0,0,0,NONE
6803,0,0,0,0,0,NONE
6804,0,0,0,0,0,NONE
6805,0,0,0,0,0,NONE
6806,0,0,0,0,0,NONE
6807,0,0,0,0,0,NONE
6808,0,0,0,0,0,NONE
6809,0,0,0,0,0,NONE
6810,0,0,0,0,0,NONE
6811,0,0,0,0,0,NONE
6812,0,0,0,0,0,NONE
6813,0,0,0,0,0,NONE
6814,0,0,0,0,0,NONE
6815,0,0,0,0,0,NONE
6816,0,0,0,0,0,NONE
6817,0,0,0,0,0,NONE
6818,0,0,0,0,0,NONE
6819,0,0,0,0,0,NONE
6820,0,0,0,0,0,NONE
6821,0,0,0,0,0,NONE
6822,0,0,0,0,0,NONE
6823,0,0,0,0,0,NONE
6824,0,0,0,0,0,NONE
6825,0,0,0,0,0,NONE
6826,0,0,0,0,0,NONE
6827,0,0,0,0,0,NONE
6828,0,0,0,0,0,NONE
6829,0,0,0,0,0,NONE
6830,0,0,0,0,0,NONE
6831,0,0,0,0,0,NONE
6832,0,0,0,0,0,NONE
6833,0,0,0,0,0,NONE
6834,0,0,0,0,0,NONE
6835,0,0,0,0,0,NONE
6836,0,0,0,0,0,NONE
6837,0,0,0,0,0,NONE
6838,0,0,0,0,0,NONE
6839,0,0,0,0,0,NONE
6840,0,0,0,0,0,NONE
6841,0,0,0,0,0,NONE
6842,0,0,0,0,0,NONE
6843,0,0,0,0,0,NONE
6844,0,0,0,0,0,NONE
6845,0,0,0,0,0,NONE
6846,0,0,0,0,0,NONE
6847,0,0,0,0,0,NONE
6848,0,0,0,0,0,NONE
6849,0,0,0,0,0,NONE
6850,0,0,0,0,0,NONE
6851,0,0,0,0,0,NONE
6852,0,0,0,0,0,NONE
6853,0,0,0,0,0,NONE
6854,0,0,0,0,0,NONE
6855,0,0,0,0,0,NONE
6856,0,0,0,0,0,NONE
6857,0,0,0,0,0,NONE
6858,0,0,0,0,0,NONE
6859,0,0,0,0,0,NONE
6860,0,0,0,0,0,NONE
6861,0,0,0,0,0,NONE
6862,0,0,0,0,0,NONE
6863,0,0,0,0,0,NONE
6864,0,0,0,0,0,NONE
6865,0,0,0,0,0,NONE
6866,0,0,0,0,0,NONE
6867,0,0,0,0,0,NONE
6868,0,0,0,0,0,NONE
6869,0,0,0,0,0,NONE
6870,0,0,0,0,0,NONE
6871,0,0,0,0,0,NONE
6872,0,0,0,0,0,NONE
6873,0,0,0,0,0,NONE
6874,0,0,0,0,0,NONE
6875,0,0,0,0,0,NONE
6876,0,0,0,0,0,NONE
6877,0,0,0,0,0,NONE
6878,0,0,0,0,0,NONE
6879,0,0,0,0,0,NONE
6880,0,0,0,0,0,NONE
6881,0,0,0,0,0,NONE
6882,0,0,0,0,0,NONE
6883,0,0,0,0,0,NONE
6884,0,0,0,0,0,NONE
6885,0,0,0,0,0,NONE
6886,0,0,0,0,0,NONE
6887,0,0,0,0,0,NONE
6888,0,0,0,0,0,NONE
6889,0,0,0,0,0,NONE
6890,0,0,0,0,0,NONE
6891,0,0,0,0,0,NONE
6892,0,0,0,0,0,NONE
6893,0,0,0,0,0,NONE
6894,0,0,0,0,0,NONE
6895,0,0,0,0,0,NONE
6896,0,0,0,0,0,NONE
6897,0,0,0,0,0,NONE
6898,0,0,0,0,0,NONE
6899,0,0,0,0,0,NONE
6900,0,0,0,0,0,NONE
6901,0,0,0,0,0,NONE
6902,0,0,0,0,0,NONE
6903,0,0,0,0,0,NONE
6904,0,0,0,0,0,NONE
6905,0,0,0,0,0,NONE
6906,0,0,0,0,0,NONE
6907,0,0,0,0,0,NONE
6908,0,0,0,0,0,NONE
6909,0,0,0,0,0,NONE
6910,0,0,0,0,0,NONE
6911,0,0,0,0,0,NONE
6912,0,0,0,0,0,NONE
6913,0,0,0,0,0,NONE
6914,0,0,0,0,0,NONE
6915,0,0,0,0,0,NONE
6916,0,0,0,0,0,NONE
6917,0,0,0,0,0,NONE
6918,0,0,0,0,0,NONE
6919,0,0,0,0,0,NONE
6920,0,0,0,0,0,NONE
6921,0,0,0,0,0,NONE
6922,0,0,0,0,0,NONE
6923,0,0,0,0,0,NONE
6924,0,0,0,0,0,NONE
6925,0,0,0,0,0,NONE
6926,0,0,0,0,0,NONE
6927,0,0,0,0,0,NONE
6928,0,0,0,0,0,NONE
6929,0,0,0,0,0,NONE
6930,0,0,0,0,0,NONE
6931,0,0,0,0,0,NONE
6932,0,0,0,0,0,NONE
6933,0,0,0,0,0,NONE
6934,0,0,0,0,0,NONE
6935,0,0,0,0,0,NONE
6936,0,0,0,0,0,NONE
6937,0,0,0,0,0,NONE
6938,0,0,0,0,0,NONE
6939,0,0,0,0,0,NONE
6940,0,0,0,0,0,NONE
6941,0,0,0,0,0,NONE
6942,0,0,0,0,0,NONE
6943,0,0,0,0,0,NONE
